record_id,source,state,district,slide_name,location,latitude,longitude,material,movement_type,event_year,event_month,history,is_ner
GSI-26966,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.022622,77.264906,Debris,Slide,,,,False
GSI-26967,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.0237,77.264536,Debris,Slide,,,,False
GSI-26968,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.027647,77.265528,Debris,Slide,,,,False
GSI-26969,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.028983,77.265719,Rock,Slide,,,,False
GSI-26970,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.030003,77.267081,Debris,Slide,,,,False
GSI-26971,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.030008,77.266225,Debris,Slide,,,,False
GSI-26972,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.033208,77.266333,Debris,Slide,,,,False
GSI-26973,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.033883,77.265406,Debris,Slide,,,,False
GSI-26974,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.034431,77.278042,Debris,Slide,,,,False
GSI-26975,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.035131,77.279533,Debris,Slide,,,,False
GSI-26976,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.036719,77.266644,Debris,Slide,,,,False
GSI-26977,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.036908,77.276147,Rock,Slide,,,,False
GSI-26978,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.037483,77.2708,Debris,Slide,,,,False
GSI-26979,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.037706,77.279914,Debris,Slide,,,,False
GSI-26980,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.037978,77.273086,Debris,Slide,,,,False
GSI-26981,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.040128,77.290631,Debris,Slide,,,,False
GSI-26982,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.040314,77.291872,Debris,Slide,,,,False
GSI-26983,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.042117,77.301367,Debris,Slide,,,,False
GSI-26984,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.042142,77.301744,Debris,Slide,,,,False
GSI-26985,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.042353,77.293164,Debris,Slide,,,,False
GSI-26986,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.042678,77.304019,Debris,Slide,,,,False
GSI-26987,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.043192,77.303367,Rock,Fall,,,,False
GSI-26988,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.043597,77.300431,Debris,Slide,,,,False
GSI-26989,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.043981,77.2935,Debris,Slide,,,,False
GSI-26990,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.044303,77.277003,Debris,Slide,,,,False
GSI-26991,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.044442,77.299331,Debris,Slide,,,,False
GSI-26992,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.044856,77.306169,Debris,Slide,,,,False
GSI-26993,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.045336,77.295475,Debris,Slide,,,,False
GSI-26994,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.045503,77.302472,Debris,Slide,,,,False
GSI-26995,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.045611,77.3037,Debris,Slide,,,,False
GSI-26996,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.046692,77.308981,Rock,Slide,,,,False
GSI-26997,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.046953,77.306408,Rock,Fall,,,,False
GSI-26998,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.048972,77.310464,Rock,Slide,,,,False
GSI-26999,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.076472,77.255686,Earth,Slide,,,,False
GSI-27000,GSI,Tamil Nadu,Theni,,Mundal to Bodimettu road,10.076961,77.255369,Earth,Slide,,,,False
GSI-26927,GSI,Tamil Nadu,Tirunelveli,Sengaltheri slide -1,Thalayanai to Sengaltheri road,8.54,77.47,Debris,Slide,,,,False
GSI-26928,GSI,Tamil Nadu,Tirunelveli,Sengaltheri slide -2,Thalayanai to Sengaltheri road,8.54,77.47,Debris,Slide,,,,False
GSI-26929,GSI,Tamil Nadu,Tirunelveli,Muthaliruppan slide,Thalayanai-Sengaltheri ghat road,8.54,77.47,Debris,Slide,,,,False
GSI-26930,GSI,Tamil Nadu,Tirunelveli,Nalumukku slide,Manjolai-Kudhiraivetti road,8.56,77.4,Debris,Slide,,,,False
GSI-26931,GSI,Tamil Nadu,Tirunelveli,Manjolai estate check post,Manjolai,8.58,77.43,Debris,Slide,,,,False
GSI-26932,GSI,Tamil Nadu,Tirunelveli,Oothu slide-1,Oothu to Manjolai ghat road,8.59,77.35,Debris,Flow,,,,False
GSI-26933,GSI,Tamil Nadu,Tirunelveli,Oothu slide-2,Manjolai- Kuthiraivetti road,8.59,77.35,Debris,Slide,,,,False
GSI-26934,GSI,Tamil Nadu,Tirunelveli,Cortallam road Rock fall,Road from Tenkasi to Courtallam,8.9,77.3,Rock,Fall,,,,False
GSI-26935,GSI,Tamil Nadu,Tirunelveli,,Road from Sengottai to Kollam,9.0,77.17,Debris,Slide,,,,False
GSI-26936,GSI,Tamil Nadu,Virudhunagar,Mekkarai slide,Mekkarai,9.07,77.22,Debris,Flow,1992.0,,1992,False
GSI-26937,GSI,Tamil Nadu,Virudhunagar,Sastha kovil west debris flow,West of Sastha kovil,9.45,77.37,Debris,Flow,2018.0,,2018,False
NASA-9638,NASA,Telangana,Telangana,Ferozeguda,Ferozeguda,17.4655,78.4606,,mudslide,2016.0,10.0,2016-10-17 07:00:00,False
GSI-26897,GSI,Tripura,Dhalai,Datarampara slide,,23.9,91.75622222,,Unknown,2010.0,,3 June 2010,True
GSI-26898,GSI,Tripura,Dhalai,Betaraipara slide,,23.89569444,91.76525,,Unknown,2010.0,,June 2010,True
GSI-26899,GSI,Tripura,Dhalai,Jeulchhara slide,,23.88888889,91.78888889,,Unknown,2010.0,,June 2010,True
GSI-26900,GSI,Tripura,Dhalai,Kamalchherra,,23.912,91.83852778,,Unknown,2010.0,,April 2010,True
GSI-26829,GSI,Tripura,Dhalai,,AH post Indo-Bangladesh border,23.653556,92.035139,Debris,Slide,2015.0,,2015,True
GSI-26830,GSI,Tripura,Dhalai,,Near Manoranjan BSF BOP,23.663361,92.015111,Debris,Slide,2015.0,,2015,True
GSI-26831,GSI,Tripura,Dhalai,,Near Govindbari BSF BPO(~400m from Govindbari slide),23.678056,92.038028,Debris,Slide,2015.0,,2015,True
GSI-26832,GSI,Tripura,Dhalai,Govindbari slide,Near Govindbari BSF BPO,23.679,92.039278,Debris,Slide,2015.0,,2015,True
GSI-26834,GSI,Tripura,Dhalai,,32 miles to Gobindabari road,23.691167,92.055444,Rock,Slide,2015.0,,2015,True
GSI-26835,GSI,Tripura,Dhalai,,Budhijoypara,23.692222,92.015833,Earth,Slide,2015.0,,2015,True
GSI-26836,GSI,Tripura,Dhalai,Rabiraipara slide,NE of Rabiraipara,23.693,92.054472,Debris,Slide,2015.0,,2015,True
GSI-26838,GSI,Tripura,Dhalai,,Ratiapara BSF BOP,23.694139,92.013278,Debris,Slide,2015.0,,2015,True
GSI-26842,GSI,Tripura,Dhalai,Eastern slope,Purnadapara,23.793444,92.125833,Debris,Slide,2015.0,,2015,True
GSI-26845,GSI,Tripura,Dhalai,,Bothraipara,23.797306,92.120417,Debris,Slide,2015.0,,2015,True
GSI-26846,GSI,Tripura,Dhalai,,towards Purnadapara,23.805528,92.120417,Debris,Slide,2015.0,,2015,True
GSI-26847,GSI,Tripura,Dhalai,,~1km W of Haridyalroajapara,23.821,92.094417,Debris,Slide,2015.0,,2015,True
GSI-26849,GSI,Tripura,Dhalai,,Near Khakching kami TSR camp,23.828278,92.023389,Debris,Slide,2015.0,,2015,True
GSI-26869,GSI,Tripura,Dhalai,,"near the TSR camp, Mainaraipara",24.028194,92.091861,Earth,Slide,2015.0,,2015,True
GSI-26890,GSI,Tripura,Dhalai,,,24.212361,92.258111,Debris,Slide,2015.0,,2015,True
GSI-26871,GSI,Tripura,Dhalai,,"Near Manaraipara, Kanchanpur- Manu road",24.0335,92.100694,Earth,Slide,2016.0,,2016,True
GSI-26872,GSI,Tripura,Dhalai,,"E of Joimanipara, Kanchanpur- Manu road",24.039139,92.106944,Debris,Slide,2016.0,,2016,True
GSI-26901,GSI,Tripura,Dhalai,Vidya Mohan Para landslide,West Lambuchhara ( ~4.5 km from Khowai-Kamalpur State Highway),24.17072222,91.76697222,Debris,Slide,2016.0,,"2016, 3 June 2017",True
GSI-26902,GSI,Tripura,Dhalai,Vidya Mohan Para landslide 2,West Lambuchhara (~4.5 km from Khowai-Kamalpur State Highway),24.16966667,91.76686111,Debris,Slide,2017.0,,3 June 2017,True
GSI-26924,GSI,Tripura,Dhalai,,,23.91951111,91.87873333,Soil,Slide,2024.0,,2024,True
GSI-26833,GSI,Tripura,Dhalai,,,23.687417,92.054528,Debris,Slide,,,,True
GSI-26837,GSI,Tripura,Dhalai,Ratiapara slide,Near Ratiapara,23.693,92.014361,Debris,Slide,,,,True
GSI-26840,GSI,Tripura,Dhalai,,,23.69925,92.044694,Debris,Slide,,,,True
GSI-26896,GSI,Tripura,Dhalai,,,23.993632,91.858355,Soil,Slide,,,,True
GSI-26843,GSI,Tripura,Gomati,Taidu landslide (opposite to Taidu Police Station),"Near Taidu Police Station, Ompi Block",23.793444,91.552056,Soil,Slide,2018.0,,20 May 2018,True
GSI-26844,GSI,Tripura,Gomati,Taidu Police Station landslide,"Taidu, Ompi",23.794253,91.553533,Soil,Slide,2018.0,,20 May 2018,True
GSI-26866,GSI,Tripura,Gomati,Sontang no.3 landslide,"Palku, Ompi Block",23.980333,91.475278,Soil,Slide,2018.0,,18 May 2018,True
GSI-26839,GSI,Tripura,North Tripura,Nasharampara slide,Nasharampara village,23.697694,92.071194,Debris,Slide,2015.0,,2015,True
GSI-26841,GSI,Tripura,North Tripura,,"98 BSF battalion Post, near nala",23.727194,92.242722,Rock,Fall,2015.0,,2015,True
GSI-26851,GSI,Tripura,North Tripura,,,23.882833,92.241583,Debris,Slide,2015.0,,2015,True
GSI-26852,GSI,Tripura,North Tripura,,N of Sabual,23.890278,92.272528,Debris,Slide,2015.0,,2015,True
GSI-26855,GSI,Tripura,North Tripura,,S of Tlangsang,23.892694,92.272667,Debris,Slide,2015.0,,2015,True
GSI-26865,GSI,Tripura,North Tripura,,Near Baganpara Village,23.953333,92.233139,Debris,Flow,2015.0,,2015,True
GSI-26873,GSI,Tripura,North Tripura,,~3km N of Longthir; western bank of Sunai river,24.048556,92.314306,Debris,Slide,2015.0,,2015,True
GSI-26875,GSI,Tripura,North Tripura,,2km milestone on Hmunpui- Vaisam road,24.066639,92.277417,Rock,Fall,2015.0,,2015,True
GSI-26876,GSI,Tripura,North Tripura,,Hmunpui-Kedacherra new road section,24.068472,92.290833,Debris,Slide,2015.0,,2015,True
GSI-26877,GSI,Tripura,North Tripura,,Hmunpui-Kedacherra new road section,24.069444,92.287167,Debris,Slide,2015.0,,2015,True
GSI-26878,GSI,Tripura,North Tripura,,Hmunpui-Kedacherra new road section,24.069556,92.291361,Debris,Slide,2015.0,,2015,True
GSI-26879,GSI,Tripura,North Tripura,,Hmunpui-Kedacherra new road section,24.070611,92.290944,Rock,Slide,2015.0,,2015,True
GSI-26880,GSI,Tripura,North Tripura,,Hmunpui-Kedacherra new road section,24.071167,92.291694,Debris,Slide,2015.0,,2015,True
GSI-26881,GSI,Tripura,North Tripura,,Vaisam-Hmunpui junction road section,24.106444,92.276389,Debris,Slide,2015.0,,2015,True
GSI-26882,GSI,Tripura,North Tripura,,Damcherra-Hmunpui junction road section along Jampui hill range,24.107028,92.276667,Debris,Slide,2015.0,,2015,True
GSI-26883,GSI,Tripura,North Tripura,,Damcherra-Hmunpui junction road section along Jampui hill range,24.129083,92.277667,Rock,Slide,2015.0,,2015,True
GSI-26884,GSI,Tripura,North Tripura,,Damcherra-Hmunpui junction road section along Jampui hill range,24.133306,92.27775,Debris,Slide,2015.0,,2015,True
GSI-26885,GSI,Tripura,North Tripura,,Damcherra-Hmunpui junction road section along Jampui hill range,24.134722,92.277639,Debris,Slide,2015.0,,2015,True
GSI-26886,GSI,Tripura,North Tripura,,~2 km S of Bahadurpara,24.139861,92.319167,Debris,Slide,2015.0,,2015,True
GSI-26887,GSI,Tripura,North Tripura,Bahadurpara,Bahadurpara,24.141694,92.322306,Debris,Slide,2015.0,,2015,True
GSI-26888,GSI,Tripura,North Tripura,,Damcherra-Hmunpui junction road section along Jampui hill range,24.142722,92.273583,Debris,Slide,2015.0,,2015,True
GSI-26889,GSI,Tripura,North Tripura,,Thumcharaipara road section,24.165583,92.268389,Debris,Slide,2015.0,,2015,True
GSI-26891,GSI,Tripura,North Tripura,Kaskao,Near Kuki Christian Church,24.228111,92.287417,Earth,Slide,2015.0,,2015,True
GSI-26892,GSI,Tripura,North Tripura,,Jalabasa-Balikcharra section,24.240194,92.247861,Rock,Slide,2015.0,,2015,True
GSI-26908,GSI,Tripura,North Tripura,BRAJENDRANAGAR,North of the Village,24.489749,92.170312,Soil,Slide,2024.0,,July 2024,True
GSI-26911,GSI,Tripura,North Tripura,Zaralmura,Linked road,24.309993,92.22714,Soil,Slide,2024.0,,July 2024,True
GSI-26913,GSI,Tripura,North Tripura,Bagbassa,NH-8,24.356023,92.225478,Debris,Slide,2024.0,,"July 2024, July 2025",True
GSI-26918,GSI,Tripura,North Tripura,Churaibari,NH-8,24.43797,92.250464,Soil,Slide,2024.0,,"July 2024, July 2025",True
GSI-26919,GSI,Tripura,North Tripura,Churaibari,NH-8,24.4349,92.249371,Soil,Slide,2024.0,,July 2024,True
GSI-26906,GSI,Tripura,North Tripura,Kalagangerpar,Settlement,24.477126,92.205369,Soil,Slide,2025.0,,July 2025,True
GSI-26907,GSI,Tripura,North Tripura,Rajnagar,,24.48556,92.212277,Debris,Slide,2025.0,,July 2025,True
GSI-26909,GSI,Tripura,North Tripura,Noagoan,Link road.,24.320111,92.216955,Soil,Slide,2025.0,,July 2025,True
GSI-26910,GSI,Tripura,North Tripura,Jarolmura,Linked road,24.314206,92.225824,Debris,Slide,2025.0,,July 2025,True
GSI-26912,GSI,Tripura,North Tripura,Bagbassa,Zoitang road junction,24.352076,92.225188,Soil,Slide,2025.0,,July 2025,True
GSI-26914,GSI,Tripura,North Tripura,Chanpur,NH-8,24.4012,92.237233,Debris,Slide,2025.0,,July 2025,True
GSI-26915,GSI,Tripura,North Tripura,Churaibari,NH-8,24.413873,92.241309,Debris,Slide,2025.0,,July 2025,True
GSI-26916,GSI,Tripura,North Tripura,Churaibari,NH-8,24.414992,92.241894,Soil,Slide,2025.0,,July 2025,True
GSI-26917,GSI,Tripura,North Tripura,Churaibari,NH-8,24.419026,92.242991,Debris,Slide,2025.0,,July 2025,True
GSI-26920,GSI,Tripura,North Tripura,Churaibari,NH-8,24.437066,92.249961,Soil,Slide,2025.0,,July 2025,True
GSI-26921,GSI,Tripura,North Tripura,Hmunpui,"South of Hmunpui, NH-44A Kanchanpur - Vangmun road section",24.033017,92.26034,Rock,Slide,2025.0,,July 2025,True
GSI-26848,GSI,Tripura,North Tripura,"TSR camp, Phuldungsei slide",Phuldungsei village,23.824722,92.260722,Rock,Slide,,,,True
GSI-26853,GSI,Tripura,North Tripura,,W of Tharmapara,23.891083,92.288361,Debris,Slide,,,,True
GSI-26854,GSI,Tripura,North Tripura,,W of Tharmapara,23.89125,92.288056,Debris,Slide,,,,True
GSI-26856,GSI,Tripura,North Tripura,,W of Tharmapara,23.894667,92.287972,Debris,Slide,,,,True
GSI-26857,GSI,Tripura,North Tripura,,,23.896194,92.296667,Debris,Slide,,,,True
GSI-26858,GSI,Tripura,North Tripura,,Near Tharmapara,23.896806,92.283361,Debris,Slide,,,,True
GSI-26859,GSI,Tripura,North Tripura,,W of Tharmapara,23.896806,92.283361,Debris,Slide,,,,True
GSI-26860,GSI,Tripura,North Tripura,,W of Tharmapara,23.897556,92.282889,Debris,Slide,,,,True
GSI-26861,GSI,Tripura,North Tripura,,~3.5 km NW of Tharmapara,23.899944,92.279222,Debris,Slide,,,,True
GSI-26862,GSI,Tripura,North Tripura,,Tlansang,23.906917,92.271944,Debris,Slide,,,,True
GSI-26863,GSI,Tripura,North Tripura,,Tlansang,23.914472,92.27125,Debris,Slide,,,,True
GSI-26864,GSI,Tripura,North Tripura,,~2km S of Bangla village,23.927194,92.275389,Debris,Fall,,,,True
GSI-26870,GSI,Tripura,North Tripura,,Kanchanpur-Jampui road,24.031139,92.2535,Debris,Slide,,,,True
GSI-26874,GSI,Tripura,North Tripura,,Vaisam,24.063194,92.28225,Debris,Flow,,,,True
GSI-26905,GSI,Tripura,North Tripura,Binarani Teli,NH-208A,24.384311,92.126028,Debris,Slide,,,,True
GSI-26922,GSI,Tripura,North Tripura,,,24.24263,92.212137,Debris,Slide,,,,True
GSI-26923,GSI,Tripura,North Tripura,,,24.209473,92.27134,Debris,Slide,,,,True
GSI-26903,GSI,Tripura,South Tripura,Jharjhari Landslide,SH Belonia- Jolaibari,23.22966667,91.49532222,Debris,Slide,2021.0,,"25 August 2021, around 05.30 to 6.00 hrs",True
GSI-26904,GSI,Tripura,South Tripura,Manurmukh Landslide,Sarasima Panchayat,23.25229444,91.48825,Soil (Insitu: Sandy Soil),Slide,2021.0,,"25 August 2021, around 05:30 to 06:00 hrs",True
NASA-4848,NASA,Tripura,Tripura,"Purba Simna, Tripura","Purba Simna, Tripura",24.0896,91.4663,,landslide,2013.0,5.0,2013-05-08 00:00:00,True
NASA-6513,NASA,Tripura,Tripura,Sabroom,Sabroom,23.0137,91.7174,,mudslide,2014.0,8.0,2014-08-14 23:00:00,True
GSI-26850,GSI,Tripura,West Tripura,Kayerpur Landslide,,23.85417,91.34361,Debris,Slide,2009.0,,10 July 2009,True
GSI-26868,GSI,Tripura,West Tripura,,"Champabari, Belbari Block (formerly part of Jirania block)",24.012306,91.451778,Debris,Slide,2016.0,,"2016, 18 May 2018",True
GSI-26867,GSI,Tripura,West Tripura,Narengbari landslide,"Champabari, Belbari Block (formerly part of Jirania block)",24.003417,91.45425,Debris,Slide,2018.0,,18 May 2018,True
GSI-26893,GSI,Tripura,West Tripura,Belfung landslide,"Kumbukcherra area, Hezamara Block",24.325444,94.232583,Soil,Slide,2018.0,,18 May 2018,True
GSI-26894,GSI,Tripura,West Tripura,Birchandrapara landslide,"Subolsingh, Hezamara R.D. Block",24.781694,93.776056,Soil,Slide,2018.0,,18 May 2018,True
GSI-26895,GSI,Tripura,West Tripura,Pekua landslide,Pekua village (towards Murabari) along PMGSY road,24.791306,93.735667,Soil,Slide,2018.0,,"18 May 2018, 21 May 2018",True
GSI-26925,GSI,Tripura,West Tripura,Badharghat,Near hill slope behind residential area,23.802772,91.272189,Soil and Rock,Slide,2026.0,,30 May 2026,True
GSI-17892,GSI,UT: Ladakh,Kargil,,NH301,33.64,76.66,Debris,Slide,,,,False
GSI-17893,GSI,UT: Ladakh,Kargil,,NH301,33.64,76.66,Debris,Slide,,,,False
GSI-17894,GSI,UT: Ladakh,Kargil,,NH301,33.64,76.66,Debris,Slide,,,,False
GSI-17895,GSI,UT: Ladakh,Kargil,,NH301,33.65,76.66,Rock,Slide,,,,False
GSI-17896,GSI,UT: Ladakh,Kargil,,NH301,33.89,76.33,Debris,Slide,,,,False
GSI-17897,GSI,UT: Ladakh,Kargil,,NH301,33.89,76.33,Debris,Slide,,,,False
GSI-17898,GSI,UT: Ladakh,Kargil,,NH301,33.97,76.34,Rock,Fall,,,,False
GSI-17899,GSI,UT: Ladakh,Kargil,,NH301,34.0,76.36,Rock,Slide,,,,False
GSI-17900,GSI,UT: Ladakh,Kargil,,NH301,34.01,76.35,Debris,Slide,,,,False
GSI-17901,GSI,UT: Ladakh,Kargil,,,34.05,75.94,Rock,Fall,,,,False
GSI-17902,GSI,UT: Ladakh,Kargil,,,34.05,76.22,Rock,Fall,,,,False
GSI-17903,GSI,UT: Ladakh,Kargil,,,34.06,75.98,Rock,Fall,,,,False
GSI-17904,GSI,UT: Ladakh,Kargil,,,34.07,75.98,Rock,Fall,,,,False
GSI-17905,GSI,UT: Ladakh,Kargil,,,34.07,75.93,Debris,Slide,,,,False
GSI-17906,GSI,UT: Ladakh,Kargil,,,34.07,75.93,Debris,Slide,,,,False
GSI-17907,GSI,UT: Ladakh,Kargil,,"On the way to Parkachik- Rangdum Road, NH 301",34.08,76.1,Debris,Slide,,,,False
GSI-17908,GSI,UT: Ladakh,Kargil,,,34.08,76.08,Debris,Flow,,,,False
GSI-17909,GSI,UT: Ladakh,Kargil,,"Parkachik- Rangdum Road, NH 301",34.08,76.01,Rock,Fall,,,,False
GSI-17910,GSI,UT: Ladakh,Kargil,,,34.08,76.02,Rock,Fall,,,,False
GSI-17911,GSI,UT: Ladakh,Kargil,,,34.08,76.07,Rock,Fall,,,,False
GSI-17912,GSI,UT: Ladakh,Kargil,,,34.09,75.95,Rock,Slide,,,,False
GSI-17913,GSI,UT: Ladakh,Kargil,,,34.09,76.01,Rock,Fall,,,,False
GSI-17914,GSI,UT: Ladakh,Kargil,,,34.09,76.01,Rock,Fall,,,,False
GSI-17915,GSI,UT: Ladakh,Kargil,,,34.1,75.95,Debris,Slide,,,,False
GSI-17916,GSI,UT: Ladakh,Kargil,,,34.19,75.94,Rock,Fall,,,,False
GSI-17917,GSI,UT: Ladakh,Kargil,,,34.19,75.93,Debris,Slide,,,,False
GSI-17918,GSI,UT: Ladakh,Kargil,,,34.22,75.95,Debris,Slide,,,,False
GSI-17919,GSI,UT: Ladakh,Kargil,,,34.22,76.16,Debris,Slide,,,,False
GSI-17920,GSI,UT: Ladakh,Kargil,,,34.22,76.15,Debris,Slide,,,,False
GSI-17921,GSI,UT: Ladakh,Kargil,,,34.23,76.1,Rock,Slide,,,,False
GSI-17922,GSI,UT: Ladakh,Kargil,,,34.23,76.11,Debris,Slide,,,,False
GSI-17923,GSI,UT: Ladakh,Kargil,,,34.24,75.97,Debris,Slide,,,,False
GSI-17924,GSI,UT: Ladakh,Kargil,,,34.24,76.06,Debris,Slide,,,,False
GSI-17925,GSI,UT: Ladakh,Kargil,,,34.25,75.97,Rock,Slide,,,,False
GSI-17927,GSI,UT: Ladakh,Kargil,,,34.29,75.95,Rock,Slide,,,,False
GSI-17941,GSI,UT: Ladakh,Kargil,,,34.3,75.93,Debris,Slide,,,,False
GSI-17942,GSI,UT: Ladakh,Kargil,,,34.3,75.94,Rock,Slide,,,,False
GSI-17943,GSI,UT: Ladakh,Kargil,,,34.3,75.94,Rock,Slide,,,,False
GSI-17946,GSI,UT: Ladakh,Kargil,,,34.31,75.92,Rock,Flow,,,,False
GSI-17947,GSI,UT: Ladakh,Kargil,,,34.31,75.96,Rock,Fall,,,,False
GSI-17955,GSI,UT: Ladakh,Kargil,,,34.32,75.96,Rock,Fall,,,,False
GSI-17960,GSI,UT: Ladakh,Kargil,,,34.34,75.96,Rock,Fall,,,,False
GSI-17806,GSI,UT: Ladakh,Leh,,,32.6,79.01,Rock,Slide,,,,False
GSI-17807,GSI,UT: Ladakh,Leh,,,32.62,79.15,Debris,Slide,,,,False
GSI-17808,GSI,UT: Ladakh,Leh,,,32.63,79.17,Debris,Slide,,,,False
GSI-17809,GSI,UT: Ladakh,Leh,,,32.63,79.17,Rock,Slide,,,,False
GSI-17810,GSI,UT: Ladakh,Leh,,,32.7,78.96,Rock,Fall,,,,False
GSI-17811,GSI,UT: Ladakh,Leh,,,32.74,78.95,Rock,Fall,,,,False
GSI-17812,GSI,UT: Ladakh,Leh,,,32.74,78.95,Rock,Fall,,,,False
GSI-17813,GSI,UT: Ladakh,Leh,,,32.77,78.29,Rock,Slide,,,,False
GSI-17814,GSI,UT: Ladakh,Leh,,,32.78,78.26,Rock,Slide,,,,False
GSI-17815,GSI,UT: Ladakh,Leh,,,32.78,78.96,Rock,Fall,,,,False
GSI-17816,GSI,UT: Ladakh,Leh,,,32.78,78.97,Rock,Fall,,,,False
GSI-17817,GSI,UT: Ladakh,Leh,,,32.78,79.0,Rock,Fall,,,,False
GSI-17818,GSI,UT: Ladakh,Leh,,,32.79,78.23,Rock,Slide,,,,False
GSI-17819,GSI,UT: Ladakh,Leh,,,32.79,78.96,Rock,Fall,,,,False
GSI-17820,GSI,UT: Ladakh,Leh,,,32.79,78.99,Rock,Fall,,,,False
GSI-17821,GSI,UT: Ladakh,Leh,,,32.79,78.99,Rock,Fall,,,,False
GSI-17822,GSI,UT: Ladakh,Leh,,,32.79,78.95,Rock,Fall,,,,False
GSI-17823,GSI,UT: Ladakh,Leh,,,32.79,78.96,Rock,Fall,,,,False
GSI-17824,GSI,UT: Ladakh,Leh,,,32.79,79.0,Rock,Fall,,,,False
GSI-17825,GSI,UT: Ladakh,Leh,,,32.79,78.97,Rock,Fall,,,,False
GSI-17826,GSI,UT: Ladakh,Leh,,,32.79,79.0,Rock,Fall,,,,False
GSI-17827,GSI,UT: Ladakh,Leh,,,32.8,78.23,Rock,Slide,,,,False
GSI-17828,GSI,UT: Ladakh,Leh,,,32.8,78.22,Rock,Slide,,,,False
GSI-17829,GSI,UT: Ladakh,Leh,,,32.8,78.98,Rock,Fall,,,,False
GSI-17830,GSI,UT: Ladakh,Leh,,,32.82,78.75,Rock,Fall,,,,False
GSI-17831,GSI,UT: Ladakh,Leh,,,32.88,78.24,Rock,Slide,,,,False
GSI-17832,GSI,UT: Ladakh,Leh,,,32.88,78.24,Rock,Slide,,,,False
GSI-17833,GSI,UT: Ladakh,Leh,,,32.88,78.24,Rock,Slide,,,,False
GSI-17834,GSI,UT: Ladakh,Leh,,,32.89,78.24,Rock,Slide,,,,False
GSI-17835,GSI,UT: Ladakh,Leh,,,32.98,78.26,Rock,Slide,,,,False
GSI-17836,GSI,UT: Ladakh,Leh,,,32.98,78.27,Rock,Slide,,,,False
GSI-17837,GSI,UT: Ladakh,Leh,,,33.01,78.29,Debris,Slide,,,,False
GSI-17838,GSI,UT: Ladakh,Leh,,,33.01,78.29,Debris,Slide,,,,False
GSI-17839,GSI,UT: Ladakh,Leh,,,33.02,78.33,Debris,Slide,,,,False
GSI-17840,GSI,UT: Ladakh,Leh,,,33.06,78.55,Rock,Slide,,,,False
GSI-17841,GSI,UT: Ladakh,Leh,,,33.06,78.55,Rock,Slide,,,,False
GSI-17842,GSI,UT: Ladakh,Leh,,,33.08,78.84,Rock,Fall,,,,False
GSI-17843,GSI,UT: Ladakh,Leh,,,33.11,78.33,Debris,Slide,,,,False
GSI-17844,GSI,UT: Ladakh,Leh,,,33.11,78.72,Rock,Slide,,,,False
GSI-17845,GSI,UT: Ladakh,Leh,,,33.11,78.83,Rock,Fall,,,,False
GSI-17846,GSI,UT: Ladakh,Leh,,,33.11,78.84,Rock,Fall,,,,False
GSI-17847,GSI,UT: Ladakh,Leh,,,33.11,79.06,Rock,Fall,,,,False
GSI-17848,GSI,UT: Ladakh,Leh,,,33.12,78.82,Rock,Fall,,,,False
GSI-17849,GSI,UT: Ladakh,Leh,,,33.13,78.84,Rock,Fall,,,,False
GSI-17850,GSI,UT: Ladakh,Leh,,,33.13,79.03,Rock,Fall,,,,False
